Sample,EMPO3,Genome,PRK00290
2300.BB.12.lavage20,Animal distal gut,GCF_905367745.1,0.4806711237250314
1694.St1B5.Pmoss.Jstar.16s.NoIndex.sequences,Animal surface,GCF_900142665.1,0.3702593235495239
1642.MS00547,Plant rhizosphere,GCF_009394435.1,1.0255262369713471
2192.H01a.Bedroom.Floor.4.lane1.NoIndex.L001,Surface (non-saline),GCF_001060545.1,1.005417827024783
1883.2010.323A.Crump.Artic.LTREB.main.lane3.NoIndex,Soil (non-saline),GCF_009394435.1,1.091324528450036
1481.NA.10.T0,Animal distal gut,GCF_902388185.1,0.9777725525435124
678.OA.mesocosm.361,Sediment (saline),GCF_002978535.1,1.0198754661478828
2192.H03a.Nose.1215.lane6.NoIndex.L006,Animal secretion,GCF_015352455.1,0.9208492228290144
550.L6S168.s.6.sequence,Animal secretion,GCF_017565785.1,0.8070165483462145
1622.UPMain.43.44,Sediment (non-saline),GCF_009394175.1,1.273701426386119
1774.4BI22.10.09,Animal surface,GCF_000162475.2,0.9832682628184491
2192.H01a.Hand.7.lane1.NoIndex.L001,Animal surface,GCF_905367745.1,0.9878144681322792
2192.H01a.Front.Door.Knob.197.lane2.NoIndex.L002,Surface (non-saline),GCF_001060545.1,1.035195060596974
1642.MS00598,Plant rhizosphere,GCF_009394435.1,1.2311157067275385
2192.H05b.Kitchen.Counter.2473.lane5.NoIndex.L005,Surface (non-saline),GCF_001945525.1,0.6374705923336073
2300.BB.05.lavageRNA,Animal distal gut,GCF_905367745.1,0.6424118086800392
776.SN.BE.T3B,Soil (non-saline),GCF_000695095.2,1.0247769027702278
1747.DZF.6202012.RJ.soil,Soil (non-saline),GCF_009394435.1,0.8674087532353476
1197.SE.20101009.GY.FF003.BC.221,Sediment (saline),GCF_011813015.1,1.0552459923007893
2229.W2.N3.5.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_014651675.1,1.0378833319686067
2182.Z1FA,Animal distal gut,GCF_016899585.1,1.074809635485646
2229.W1.T13.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_014651675.1,0.9885901395300248
933.T.1.1.S.E.2,Plant surface,GCF_900239455.1,1.083463666987488
1521.GB5.s.6.1.sequences,Soil (non-saline),GCF_009394435.1,1.0286940038733257
1064.H.CV297,Animal corpus,GCF_900094785.1,1.0433830643108102
2382.MU002.C3.HA.5.698.root.9.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.2935812906252755
933.N.2.3.H.P.3,Plant surface,GCF_014789785.1,1.0260795953285595
678.OA.mesocosm.462,Sediment (saline),GCF_900116175.1,0.9821972553125888
945.P6.H7.lane2.NoIndex.L002,Water (non-saline),GCF_016522075.1,1.0284841012859585
1774.480.Oral.Puer,Animal secretion,GCF_000162475.2,0.9711176522352156
550.L1S202.s.1.sequence,Animal distal gut,GCF_018913925.1,0.5473344713296303
2229.W1.N3.6.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_002978075.1,1.0189814889923587
1622.DP.91.92B,Sediment (non-saline),GCF_002978105.1,0.838243829253754
2192.H06b.Front.Door.Knob.3101.lane1.NoIndex.L001,Surface (non-saline),GCF_900143245.1,1.0041559420922372
2192.H04a.Nose.2103.lane5.NoIndex.L005,Animal secretion,GCF_005280295.1,1.0566559959158024
1235.sp1098,Water (saline),GCF_000257665.1,0.9960957617587756
1235.sp1942,Water (saline),GCF_900143245.1,1.08744058527383
958.N.16,Animal secretion,GCF_011058205.1,0.8891400809506639
1235.sp0742,Water (saline),GCF_000257665.1,0.9942517341718252
1235.sp1386,Water (saline),GCF_000257665.1,1.111979554811293
2382.DPOO1.C1.HA.4.645.gp.9.12.lane8.NoIndex.L008.sequences,Plant corpus,GCF_014873475.1,1.9980332677755923
2192.H05b.Foot.2408.lane6.NoIndex.L006,Animal surface,GCF_009394435.1,1.0019145979493955
1064.H.GVR169,Animal corpus,GCF_016100875.1,0.999494937449406
1883.2011.561.Crump.Artic.LTREB.main.lane3.NoIndex,Water (saline),GCF_900102855.1,1.0907635695955749
550.L5S199.s.5.sequence,Animal secretion,GCF_003999875.1,0.9785512543392898
1883.2007.077.Crump.Artic.LTREB.main.lane1.NoIndex,Surface (non-saline),GCF_012927405.1,0.9625509091259126
1235.sp1014,Water (saline),GCF_000257665.1,1.15019633791038
1580.A23.2.sed.D1,Sediment (saline),GCF_900110215.1,1.0634905365431326
1883.2008.558.Crump.Artic.LTREB.main.lane3.NoIndex,Water (non-saline),GCF_014644295.1,0.9786253701598122
2192.H04a.Dog.Nose.1821.lane6.NoIndex.L006,Animal secretion,GCF_900104625.1,0.9182993961102428
1064.G.CV289,Animal corpus,GCF_900094785.1,1.0560312929485147
550.L5S97.s.5.sequence,Animal secretion,GCF_000162475.2,0.9386972562810512
678.T.RFLP.Sample.742,Sediment (saline),GCF_900116175.1,0.995165794619602
804.Julie.3,Surface (saline),GCF_900143245.1,1.110741126655875
1774.39.Vagi.Puer,Animal secretion,GCF_902374445.1,1.0003560062205024
2229.S1.T11.EH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0261841512974788
2192.H01a.Nose.183.lane6.NoIndex.L006,Animal secretion,GCF_015352455.1,0.9973720778774195
2192.H07b.Bedroom.Floor.4132.lane6.NoIndex.L006,Surface (non-saline),GCF_910575295.1,0.9702445393385332
1036.B.C.21.1.s.4.1.sequences,Soil (non-saline),GCF_002094575.1,1.173795635897755
2229.W2.T13.PH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.007307240047035
1747.DZF.6252012.A.plastic.hide.box,Plant corpus,GCF_014876705.1,0.9516225418194448
1453.45661SDZ2.D6.Pnem.ileum,Animal proximal gut,GCF_015234765.1,0.2183667381129806
1642.MS00514,Plant rhizosphere,GCF_002094475.1,0.5047864969446205
1521.228.7.s.7.1.sequences,Water (non-saline),GCF_009905605.1,1.0342108035254567
933.W.1.1.H.E.1,Plant surface,GCF_900156625.1,0.9899407317638834
2192.H03a.Nose.1476.lane6.NoIndex.L006,Animal secretion,GCF_900104625.1,0.9338850334469352
2382.SH005.C3.RH.2.657.rhizo.9.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.1291551115057237
1453.48000SDZ3.H5.Cang.stom,Animal proximal gut,GCF_018913885.1,1.0004680163747528
1038.MF2.1,Soil (non-saline),GCF_003012815.1,1.0524343085504624
1064.G.CV212,Animal corpus,GCF_902388185.1,1.209696819876146
2229.S1.T3.4.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0112569432185332
894.MR293.lane3.NoIndex.L003,Animal distal gut,GCF_900143245.1,1.0194953516936107
1056.Myr.tri.Seat.3.03O02,Animal distal gut,GCF_016757295.1,1.1291604674018705
2300.BB.4067.lavage20,Animal distal gut,GCF_016899585.1,0.2572019460706182
722.M31Tong.7.s.8.1.sequence,Animal secretion,GCF_017565785.1,0.958129282808715
1748.5.30.12.P.15.D,Animal surface,GCF_016899895.1,0.91072007254607
550.L6S34.s.6.sequence,Animal secretion,GCF_000162475.2,0.721573633253357
1064.W.CJV186,Animal corpus,GCF_016100925.1,0.0609830097087378
2229.S1.T3.5.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0015146333121612
2382.SH004.C1.RH.2.608.root.9.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.0396847889452332
638.RMK.ENR.4.2,Water (non-saline),GCF_017168295.1,1.0108979448673885
1240.2004TCDNA,Water (saline),GCF_012272835.1,0.9893416610412308
1240.0802TCDNA,Water (saline),GCF_900114125.1,0.9623525941873384
1453.54432SDZ2.A3.Tfran.duod,Animal proximal gut,GCF_900343155.1,1.272091845138283
1622.UPMain.114.115,Sediment (non-saline),GCF_000452245.2,0.5608213738119291
2229.S1.T21.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0483465137087635
722.TRRsed2.4.s.4.1.sequence,Sediment (non-saline),GCF_009394175.1,1.0019129979276784
2192.H04a.Dog.Nose.2061.lane6.NoIndex.L006,Animal secretion,GCF_001945525.1,0.998038340968918
1883.2008.161.Crump.Artic.LTREB.main.lane2.NoIndex,Surface (non-saline),GCF_012927405.1,1.0450256120703945
2080.S45D115,Water (saline),GCF_018128505.1,0.9513446067994124
1198.NOR15.STA2.CORE2.2of3,Sediment (saline),GCF_011813015.1,1.04861516509729
1642.MS00550,Plant rhizosphere,GCF_009394435.1,1.0527459707630118
958.O.07,Animal secretion,GCF_000524295.1,0.9427331188866082
755.INB.28.06.11.lane1.NoIndex.L001,Water (non-saline),GCF_009394435.1,1.0519501297766556
809.PLRP11.85,Surface (non-saline),GCF_002094645.1,1.3065000454050557
1288.MAE08Sept08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,Water (non-saline),GCF_902386495.1,1.0752926703547503
1242.ME27Jun03EB1R1,Water (non-saline),GCF_004127515.1,1.3354388288125194
550.L4S102.s.4.sequence,Animal surface,GCF_900107175.1,0.9815671574502118
2229.S2.T3.6.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_904846715.1,1.168624467882795
638.RMK.ENR.3.1,Water (non-saline),GCF_009394435.1,1.0059235989614224
1521.NTP26.s.6.1.sequences,Soil (non-saline),GCF_002094645.1,1.0315214262488863
2229.S1.N1.6.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0450999005721993
1883.2007.224.Crump.Artic.LTREB.main.lane2.NoIndex,Sediment (non-saline),GCF_012927405.1,1.2408215263434184
2338.0701.7.I,Animal distal gut,GCF_902386405.1,0.9976181377501612
1713.McG.L2K1020,Soil (non-saline),GCF_016522075.1,1.1453301559910418
1747.DZF.6202012.KK.water,Water (non-saline),GCF_009755815.1,0.9681821174734848
550.L1S233.s.1.sequence,Animal distal gut,GCF_018408705.1,0.5147376511879403
2229.W1.T22.PH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0149601063829787
662.M29,Surface (saline),GCF_900659865.1,0.9788420443709536
1622.UPSub.99.100,Sediment (non-saline),GCF_002977865.1,0.668046207365562
1734.LD.NBS1086E,Animal distal gut,GCF_009394435.1,0.995526089173602
2192.H07b.Bedroom.Floor.4012.lane2.NoIndex.L002,Surface (non-saline),GCF_001888055.1,0.937510027879044
925.SB3x,Surface (non-saline),GCF_002760475.1,1.5468526766955208
1622.UPSub.88.89,Sediment (non-saline),GCF_002310495.1,0.4856330656451622
1747.H10140.left.shoulder,Animal surface,GCF_900447295.1,0.7662285493682057
925.IF1z,Surface (non-saline),GCF_003959395.1,1.5973025048169558
1736.R20.0511,Animal distal gut,GCF_905397375.1,1.0126662327255818
1621.C8876,Animal distal gut,GCF_003111625.1,1.011469784446094
2229.S2.T13.PS3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0176044500137535
1642.MS00339,Plant rhizosphere,GCF_009394435.1,0.6551586699411086
2229.S2.T22.EH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,0.8907443057688564
1521.SPL.Sp.29.s.8.1.sequences,Aerosol (non-saline),GCF_905397375.1,0.9330067292740922
2192.H07b.Kitchen.Counter.3865.lane2.NoIndex.L002,Surface (non-saline),GCF_900447295.1,0.5009955435712341
1622.UPMain.11.12A,Sediment (non-saline),GCF_002978245.1,1.4035024073747278
1034.ZKD2,Soil (non-saline),GCF_001945525.1,0.9682625846496108
1883.2009.112.Crump.Artic.LTREB.main.lane3.NoIndex,Sediment (non-saline),GCF_009394435.1,1.087560839810645
678.OA.mesocosm.426,Sediment (saline),GCF_002978535.1,1.0847254648773648
2192.H06a.Nose.3009.lane6.NoIndex.L006,Animal secretion,GCF_900447295.1,1.0324953757121984
1064.G.CV241,Animal corpus,GCF_016100925.1,0.9959250914330556
933.T.1.2.H.E.5,Plant surface,GCF_011058205.1,1.0080595218985924
1056.Myr.tri.Mont.1.0,Animal distal gut,GCF_910664865.1,0.8201072578233951
1622.UPMain.39.40A,Sediment (non-saline),GCF_015476545.1,1.198545810406213
1521.HI4.s.6.1.sequences,Soil (non-saline),GCF_004339725.1,1.719558406852045
1622.UPMain.115.116,Sediment (non-saline),GCF_002977865.1,0.5794143056766574
1774.11Oral22.10.09,Animal secretion,GCF_009914665.1,0.882175212295583
1235.sp1527,Water (saline),GCF_900143245.1,1.0301809329015952
550.L6S46.s.6.sequence,Animal secretion,GCF_017565785.1,0.5568821926010681
910.CuracaoCCA2A,Animal corpus,GCF_910575295.1,1.685201301621627
925.IA1y,Surface (non-saline),GCF_018304805.1,1.7011208805960127
925.SI1z,Surface (non-saline),GCF_018304805.1,1.4817760423866768
1883.2009.072.Crump.Artic.LTREB.main.lane3.NoIndex,Water (non-saline),GCF_014644295.1,0.9743374397342954
1001.SKM7,Plant rhizosphere,GCF_002162135.1,0.9754673458607058
2192.H01a.Foot.257.lane2.NoIndex.L002,Animal surface,GCF_900447295.1,1.049621827720471
807.C.S.12.b,Sediment (non-saline),GCF_009394435.1,1.314321061152679
1774.22Oral22.10.09,Animal secretion,GCF_000162475.2,0.984230560891469
1774.177.Oral.Puer,Animal secretion,GCF_000162475.2,0.9809186099450176
1883.2006.028.Crump.Artic.LTREB.main.lane1.NoIndex,Water (non-saline),GCF_014644295.1,1.0003220888128284
1521.91.W.s.6.1.sequences,Water (non-saline),GCF_009394435.1,1.0138249897068954
1235.sp1639,Water (saline),GCF_900143245.1,1.0927286621141057
1774.462.Inte.Puer,Animal distal gut,GCF_910664865.1,0.9332417643526036
1235.sp0706,Water (saline),GCF_000257665.1,0.9769952911508482
1222.B6.5.7.06,Water (saline),GCF_000257665.1,0.9778443818024743
1621.S8783,Animal distal gut,GCF_003111625.1,0.985679949518382
1883.2007.107.Crump.Artic.LTREB.main.lane2.NoIndex,Surface (non-saline),GCF_012927405.1,0.95684020775623
1198.SWE25.KBB2.SS5.5,Sediment (saline),GCF_001431295.1,1.085934992292009
2229.W1.N1.9.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_910664865.1,0.9441773875350804
1056.Cho.hof.Atlan.1.1,Animal distal gut,GCF_910664865.1,0.5653217774024338
963.Iguana.223.061011.BOH.vial.920,Animal distal gut,GCF_910664865.1,0.4852693993421761
807.E.S.11.b,Sediment (non-saline),GCF_009394435.1,1.0945342937923264
1031.HJRA.1,Soil (non-saline),GCF_009394435.1,1.147769698683069
2382.HE003.C181.HA.4.368.root.9.11.lane1.NoIndex.L001.sequences,Plant rhizosphere,GCF_009394435.1,1.2055367709014904
1694.St6A1.Pmoss.Jstar.16s.NoIndex.sequences,Animal surface,GCF_910575295.1,0.980238135002492
1242.ME29Apr09EB1R1,Water (non-saline),GCF_004358105.1,0.9386602076065294
1197.SE.20101001.GY.ALTNF001.BC.139.a,Sediment (saline),GCF_011813015.1,0.9573111293273784
1222.B1.5.11.06,Water (saline),GCF_000257665.1,1.013514551492574
1774.343.Skin.Puer,Animal surface,GCF_015352455.1,1.0957028974791323
1064.G.CJV190,Animal corpus,GCF_016100925.1,1.0114836140970205
1774.57Nasal23.10.09,Animal secretion,GCF_000162475.2,0.9718607217009478
940.CR.28.Oral,Animal surface,GCF_902386495.1,1.001469032632834
1694.St2C7.Pmoss.Jstar.16s.NoIndex.sequences,Animal surface,GCF_902386495.1,1.0001559171697392
1748.5.30.12.P.5.V,Animal surface,GCF_017565785.1,0.9296401385027856
2192.H04a.Nose.1833.lane6.NoIndex.L006,Animal secretion,GCF_900455935.1,0.3370279295235125
2192.H04a.Dog.Foot.1892.lane6.NoIndex.L006,Animal surface,GCF_001945525.1,0.9310295033129816
1714.McG.PB210,Soil (non-saline),GCF_910664865.1,1.057307961974535
1521.Sample37.s.7.1.sequences,Animal secretion,GCF_010500955.1,0.9893575272759448
1716.McG.PAPrS30,Soil (non-saline),GCF_905397275.1,1.5461156502136577
2192.H05b.Bathroom.Door.Knob.2766.lane6.NoIndex.L006,Surface (non-saline),GCF_910575295.1,1.040056020160904
905.Gullmarsfjord.stations9,Sediment (saline),GCF_011813015.1,1.0015794992946605
804.LS11.71,Surface (saline),GCF_900102855.1,0.8302654068788824
1883.2007.255.Crump.Artic.LTREB.main.lane2.NoIndex,Sediment (non-saline),GCF_009394435.1,1.2340055415895563
2229.W1.T13.ES3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_910664865.1,1.007843137254902
2229.S2.T3.5.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.010587325335946
940.RD.45.Oral,Animal surface,GCF_904425415.1,1.0923717894401272
638.VAN65.120210.2,Water (non-saline),GCF_017696315.1,0.9627395703199124
2229.S1.T25.EH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_017795885.1,0.9914703590962756
1240.1910T,Water (saline),GCF_002250215.1,1.0224330188969213
2192.H01a.Hand.34.lane1.NoIndex.L001,Animal surface,GCF_004331675.1,0.9554260008297868
2192.H02a.Nose.753.lane6.NoIndex.L006,Animal secretion,GCF_009394435.1,1.0079437255883006
659.NZFACE.R1.warm,Soil (non-saline),GCF_004339725.1,1.0446634607426482
2192.H03a.Foot.1304.lane6.NoIndex.L006,Animal surface,GCF_910575295.1,0.778591006752369
1642.MS00503,Plant rhizosphere,GCF_009394435.1,0.5053691948515908
1622.UPSub.14.15,Sediment (non-saline),GCF_004127685.1,1.3699560942707047
550.L2S301.s.2.sequence,Animal surface,GCF_904820335.1,0.992157081723716
1622.UPMain.32.33A,Sediment (non-saline),GCF_004127685.1,1.293815981699116
722.NP3.3.s.3.1.sequence,Water (saline),GCF_900163565.1,1.0060278435899108
2229.S2.N1.4.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_003013815.1,1.0935126385257128
945.P3.C12.lane2.NoIndex.L002,Water (non-saline),GCF_004127515.1,0.9632170028916566
1748.5.18.12.R.21.V,Animal surface,GCF_902386495.1,0.7321154439048901
1235.sp1029,Water (saline),GCF_000257665.1,1.009882571562411
1692.Soil.BE.PolygonC.Shallow.Center.7.8.2012,Soil (non-saline),GCF_011761565.1,1.0247233747890985
945.P12.B7.lane5.NoIndex.L005,Water (non-saline),GCF_000348725.1,0.8413537073927785
1001.SKB2,Soil (non-saline),GCF_009394435.1,1.132380695489864
1774.11Nasal22.10.09,Animal secretion,GCF_000162475.2,0.9786874485084888
1521.230.1.s.7.1.sequences,Water (non-saline),GCF_017795885.1,1.01359608708214
1240.2604BCDNA,Water (saline),GCF_002903145.1,1.000123787864736
1453.54323SDZ1.D1.Cguer.stom,Animal proximal gut,GCF_910664865.1,0.9371048416145604
1774.55BI23.10.09,Animal surface,GCF_900447295.1,0.9668517631909715
2192.H07a.Nose.3660.lane6.NoIndex.L006,Animal secretion,GCF_905397375.1,0.9901770061746072
925.IK2x,Surface (non-saline),GCF_015999335.1,0.972683168210907
1240.2604T,Water (saline),GCF_900129475.1,0.99934895498085
2229.W2.T21.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_014651675.1,1.0011308308465523
1717.4H.high.fertilizer,Soil (non-saline),GCF_905397275.1,1.431267938426972
550.L6S242.s.6.sequence,Animal secretion,GCF_000162475.2,0.7902216894493362
1632.E5F08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences,Animal surface,GCF_900221055.1,1.107112239237506
1521.Sample319.s.7.1.sequences,Animal secretion,GCF_905397375.1,0.9920455266737064
1240.1409BCDNA,Water (saline),GCF_900114125.1,1.1961222250026815
963.Iguana.212.060711.BVP.vial.898,Animal distal gut,GCF_900626285.1,0.742663242037348
945.P2.G3.lane2.NoIndex.L002,Water (non-saline),GCF_902386495.1,0.9001543545349078
1774.513.Oral.Puer,Animal secretion,GCF_007990545.2,0.9733953977635484
1673.MBS2,Sediment (saline),GCF_910664865.1,1.8896212147626437
1642.MS00529,Plant rhizosphere,GCF_009394435.1,0.7492041314517168
940.CR.05.Ventral,Animal surface,GCF_904423865.1,1.0238284719281203
1198.SWE02.KBA1.2.5,Sediment (saline),GCF_900143245.1,1.076029512061276
1711.KAM8.1,Soil (non-saline),GCF_015352455.1,1.4343316324948407
1622.UPSub.21.22,Sediment (non-saline),GCF_004127685.1,1.3630766657862154
2382.HE003.C181.HA.5.774.leav.9.12.lane8.NoIndex.L008.sequences,Plant corpus,GCF_905367745.1,1.980255285201436
933.W.2.1.H.E.1,Plant surface,GCF_900114125.1,1.079371926205464
933.T.3.3.S.E.3,Plant surface,GCF_014651675.1,1.0563177189963475
1222.B2.5.18.06,Water (saline),GCF_000257665.1,1.0191020571446157
1622.UPMain.66.67,Sediment (non-saline),GCF_004127685.1,1.0805587712996747
1642.MS00637,Plant rhizosphere,GCF_009394435.1,1.2623655229004356
1579.WF.4.15,Soil (non-saline),GCF_002978105.1,0.5218400327857762
1521.33.W.s.6.1.sequences,Water (non-saline),GCF_004834005.1,0.490250885265766
678.seasonal.insitu.sample.543,Sediment (saline),GCF_900116175.1,1.155080432063962
925.SD2x,Surface (non-saline),GCF_018304805.1,1.276916553381354
933.W.2.3.S.E.3,Plant surface,GCF_014651675.1,1.005690694923426
1883.2007.234.Crump.Artic.LTREB.main.lane2.NoIndex,Surface (non-saline),GCF_009394435.1,0.7665534071984557
2382.RU006.C181.RH.1.578.root.4.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.118249269327571
1064.W.CV277,Animal corpus,GCF_016100925.1,0.9993995596770966
1665.IFAW10.113La,Animal surface,GCF_002994635.1,1.5571962746080403
861.X52.jul09,Water (saline),GCF_014640215.1,0.101253531934408
933.T.3.1.H.E.1,Plant surface,GCF_009394435.1,1.271562324443967
1774.337.Oral.Puer,Animal secretion,GCF_000162475.2,0.9687858674389912
1064.G.CV10,Animal corpus,GCF_016100925.1,1.253327954820492
550.L6S317.s.6.sequence,Animal secretion,GCF_017565785.1,0.5882937239739285
1748.6.15.12.I.19.V,Animal surface,GCF_017908035.1,0.922467654501444
1622.DP.80.81A.2,Sediment (non-saline),GCF_002978105.1,0.6772044173609817
1774.1BI22.10.09,Animal surface,GCF_003697785.1,0.9944070832614404
1774.518.Oral.Puer,Animal secretion,GCF_000524295.1,0.96884272828547
638.RMK.ENR.29.1,Water (non-saline),GCF_900143245.1,0.9979952504969758
550.L4S257.s.4.sequence,Animal surface,GCF_900455935.1,0.9503374924440252
1734.BD.NBS1055,Animal distal gut,GCF_910664865.1,0.9209692233744514
2300.BB.07.colon,Animal distal gut,GCF_902386405.1,0.3199961654471124
945.P4.H5.lane2.NoIndex.L002,Water (non-saline),GCF_004127515.1,0.9042503375357096
2382.RU006.C181.RH.1.577.rhizo.4.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.1128764313664763
2229.W2.N1.9.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0027667057444314
